Title,URL,Duration,Date,Views,Likes,Dislikes,Show,Description,Day Of The Week,Days Since Published,Views Per Day,Likes Per Day,Dislikes Per Day,Likes Minus Dislikes,Geoff,Jack,Gavin,Ryan,Ray,Michael,Lindsey,Caleb,Kdin,Matt,Jeremy,Barbara,Brandon,Burnie,Kerry,Dan,Lindsay
VS Episode 73: Geoff vs. Jack,https://www.youtube.com/watch?v=hT1aVa3ZnMA,11.0,2014-07-24,760740,14226,162,VS,This week we already saw Geoff vs. Jack in HUNT #39. Will Geoff continue to be the victor in this new challenge or will Jack redeem himself? Watch and find o...,Thursday,357,2131.0,40.0,0.0,14064,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Wheel of Fortune Part 3,https://www.youtube.com/watch?v=AEJ1gBBbfrI,35.0,2014-07-24,922460,15264,211,Let's Play,"Ray, Gavin, and Ryan are back playing Wheel of Fortune. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter: ...",Thursday,357,2584.0,43.0,1.0,15053,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play - Destiny Competitive Multiplayer,https://www.youtube.com/watch?v=jESmwNaeNXw,37.0,2014-07-23,736549,10095,348,Let's Play,"For this week&#39;s Let&#39;s Play Wednesday, the AH Crew plays Destiny Competitive Multiplayer. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roost...",Wednesday,358,2057.0,28.0,1.0,9747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Monopoly Part 3,https://www.youtube.com/watch?v=yfkt5txUIlg,31.0,2014-07-22,390137,4827,86,Let's Build,Geoff and Gavin are back building in Minecraft for &quot;Monopoly Part 3.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achiev...,Tuesday,359,1087.0,13.0,0.0,4741,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #39,https://www.youtube.com/watch?v=z_yERxV_4M8,29.0,2014-07-22,737914,12972,138,Achievement Hunter Presents,"In the 39th episode of GO!, the first person who kills a lion, a tiger, and a bear becomes this week&#39;s victor and gets a sticker to add to their collection. ...",Tuesday,359,2055.0,36.0,0.0,12834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Trine 2,https://www.youtube.com/watch?v=urICBQkP-Ds,29.0,2014-07-22,547353,7599,293,Let's Play,"Join Geoff, Jack, and Gavin as they play Trine 2. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter: http:/...",Tuesday,359,1525.0,21.0,1.0,7306,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Merica,https://www.youtube.com/watch?v=dVnE5HimjUk,39.0,2014-07-21,1867084,25993,565,Let's Play,The lads and gents are back in full throttle in Let&#39;s Play - GTA V &quot;Merica.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/...,Monday,360,5186.0,72.0,2.0,25428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Game Time - Burnie and Josh Play Breach and Clear,https://www.youtube.com/watch?v=ecpd-G1NYkA,57.0,2014-07-18,509580,7937,273,Game Time,Burnie sits down with RT staffer and combat veteran Josh Flanagan. They discuss Josh&#39;s combat experience and his path to breaking into entertainment includin...,Friday,363,1404.0,22.0,1.0,7664,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Let's Play Minecraft - Episode 112 - The Great Pig Race,https://www.youtube.com/watch?v=QO7dJ7ujgiA,41.0,2014-07-18,1414519,17951,1648,Let's Play,The AH Crew is back playing &quot;The Great Pig Race&quot; in Let&#39;s Play Minecraft! RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Ac...,Friday,363,3897.0,49.0,5.0,16303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Halo Spartan Assault,https://www.youtube.com/watch?v=WTCNMo0Fh3k,66.0,2014-07-17,697033,8107,263,Let's Play,Join Geoff and Gavin as they play &quot;Halo Spartan Assault.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter...,Thursday,364,1915.0,22.0,1.0,7844,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Destiny Beta,https://www.youtube.com/watch?v=LO_Gz6bgU9A,40.0,2014-07-17,946922,13574,242,Let's Play,"Join Michael, Gavin, and Geoff as they play Destiny Beta. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter...",Thursday,364,2601.0,37.0,1.0,13332,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 72: Lindsay vs. Geoff,https://www.youtube.com/watch?v=FMlN7n63pYQ,5.9,2014-07-17,693452,15185,153,VS,It&#39;s Geoff&#39;s turn to challenge Lindsay in this week&#39;s VS! RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter...,Thursday,364,1905.0,42.0,0.0,15032,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Let's Play - 7 Days To Die Part 2,https://www.youtube.com/watch?v=W-wKryQWXVk,64.0,2014-07-16,1713421,27109,353,Let's Play,"Ryan, Geoff, Gavin, Ray, and Jack are back playing &quot;7 Days to Die.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievem...",Wednesday,365,4694.0,74.0,1.0,26756,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Spring Harvest,https://www.youtube.com/watch?v=XiyQ8SScIEY,50.0,2014-07-15,453836,5565,108,Let's Build,Join Geoff and Gavin as they build &quot;Spring Harvest&quot; in Minecraft. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievemen...,Tuesday,366,1240.0,15.0,0.0,5457,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #38,https://www.youtube.com/watch?v=prru1waPp3k,11.0,2014-07-15,672458,12078,102,Achievement Hunter Presents,"In the 38th episode of GO!, the first person who plays as three different characters in three different video games who have the same first name as an Achiev...",Tuesday,366,1837.0,33.0,0.0,11976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - New Super Mario Bros. U Wii U Part 4,https://www.youtube.com/watch?v=tmwvt-bNLY0,48.0,2014-07-15,1607328,15833,744,Let's Play,The AH guys are back playing the fourth installment of New Super Mario Bros. U Wii U. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roostert...,Tuesday,366,4392.0,43.0,2.0,15089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - The Grand Heist,https://www.youtube.com/watch?v=V2Dd-O1YAEQ,49.0,2014-07-14,2825562,52345,788,Let's Play,"After six heists, the AH Crew join forces and create the greatest GTA V heist in the history of Achievement Hunter. RT Store: http://roosterteeth.com/store/ ...",Monday,367,7699.0,143.0,2.0,51557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - 2014 FIFA World Cup Prediction,https://www.youtube.com/watch?v=8PtUwb2vH-4,26.0,2014-07-11,912058,21836,9102,Let's Play,"Join Geoff, Ryan, Michael, and Ray as they predict the 2014 FIFA World Cup Finals. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteet...",Friday,370,2465.0,59.0,25.0,12734,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft - Episode 111 - Jack's Nightmare,https://www.youtube.com/watch?v=Sq-yOcw-LRk,31.0,2014-07-11,1599322,22404,679,Let's Play,The AH Crew is back playing more Minecraft! This week the lads and gents play &quot;Jack&#39;s Nightmare.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: htt...,Friday,370,4322.0,61.0,2.0,21725,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VS Episode 71: Lindsay vs. Ray,https://www.youtube.com/watch?v=DBz0cRyx1Vw,12.0,2014-07-10,795732,16098,418,VS,This week&#39;s VS brings you Lindsay vs. Ray! Music for this video was provided by Audio Network - Kimi No Dance Wa: http://bit.ly/1G4a7qa and Check It Out: htt...,Thursday,371,2145.0,43.0,1.0,15680,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
Let's Play - Watch Dogs,https://www.youtube.com/watch?v=O5W4HM7ZsDE,45.0,2014-07-10,968561,12792,347,Let's Play,Join the AH Crew as they play &quot;Watch Dogs!&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter: http://achie...,Thursday,371,2611.0,34.0,1.0,12445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Titanfall Part 6,https://www.youtube.com/watch?v=Ig8d-sfBaRs,39.0,2014-07-10,468160,7969,347,Let's Play,The AH Crew is back with the sixth installment of Let&#39;s Play - Titanfall. Go here for the latest information on Titanfall updates: Webiste: http://bit.ly/1qZ...,Thursday,371,1262.0,21.0,1.0,7622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Prop Hunt Part 2,https://www.youtube.com/watch?v=l2qTqtzQWS4,64.0,2014-07-09,2178516,26290,449,Let's Play,The AH crew is back playing Prop Hunt! RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter: http://achievemen...,Wednesday,372,5856.0,71.0,1.0,25841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Transformers: Rise of the Dark Spark,https://www.youtube.com/watch?v=dXq7SFUooQA,40.0,2014-07-08,782976,10414,340,Let's Play,Join the AH crew as they play &quot;Transformers: Rise of the Dark Spark.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achiev...,Tuesday,373,2099.0,28.0,1.0,10074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Monopoly Part 2,https://www.youtube.com/watch?v=lHF6r5_NwOs,22.0,2014-07-08,342077,4834,63,Let's Build,Geoff and Gavin are back building in Minecraft for &quot;Monopoly Part 2.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achiev...,Tuesday,373,917.0,13.0,0.0,4771,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #37,https://www.youtube.com/watch?v=XEB6G_Z8srI,8.5,2014-07-08,606639,11924,255,Achievement Hunter Presents,"In the 37th episode of GO!, the first person who gets three player kills in GTA V becomes this week&#39;s victor and gets a sticker to add to their collection. R...",Tuesday,373,1626.0,32.0,1.0,11669,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Path to Insanity,https://www.youtube.com/watch?v=-IFdJAuT_QM,43.0,2014-07-07,1875662,28150,555,Let's Play,The AH Crew is back playing &quot;Path of Insanity&quot; in GTA V! RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievement Hunter:...,Monday,374,5015.0,75.0,1.0,27595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft - Episode 110 - Monopoly Part 2,https://www.youtube.com/watch?v=KLOzpW5wu0Q,58.0,2014-07-04,1594948,21538,961,Let's Play,The AH crew is back playing Monopoly in this week&#39;s Let&#39;s Play Minecraft! RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Ac...,Friday,377,4231.0,57.0,3.0,20577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VS Episode 70: Gavin vs. Ryan,https://www.youtube.com/watch?v=D8O3FYVDF7M,11.0,2014-07-03,835649,16002,238,VS,Achievement Hunter discovered a VS that was thought to be lost to the grips of the spacetime continuum. RT Store: http://roosterteeth.com/store/ Rooster Teet...,Thursday,378,2211.0,42.0,1.0,15764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Rust,https://www.youtube.com/watch?v=H4I-2Tl1Fs8,40.0,2014-07-03,1040116,14938,574,Let's Play,"Join Geoff, Jack, Ryan, and Ray as they explore and watch Gavin play &quot;Rust.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/...",Thursday,378,2752.0,40.0,2.0,14364,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play - Battlefield Hardline,https://www.youtube.com/watch?v=XfQrxA0xFyM,46.0,2014-07-02,1180119,15009,538,Let's Play,Join the AH Crew as they try to stay alive in &quot;Battlefield Hardline.&quot; RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achiev...,Wednesday,379,3114.0,40.0,1.0,14471,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - The Incredible Adventures of Van Helsing II,https://www.youtube.com/watch?v=LYJ_OlnNgHY,47.0,2014-07-01,740372,9576,410,Let's Play,"Join Geoff, Jack, Ryan, Gavin, and Michael as they play and immerse themselves in the world of The Incredible Adventures of Van Helsing II. RT Store: http://...",Tuesday,380,1948.0,25.0,1.0,9166,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Monopoly Part 1,https://www.youtube.com/watch?v=Ru1Iy7QUxek,27.0,2014-07-01,541371,7279,103,Let's Build,Join Geoff and Gavin as they begin to build for Let&#39;s Play Minecraft - Monopoly. Watch Let&#39;s Play Minecraft - Monopoly: http://bit.ly/VD7qvJ RT Store: http:/...,Tuesday,380,1425.0,19.0,0.0,7176,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #36,https://www.youtube.com/watch?v=PV4Dm5-IhP8,9.4,2014-07-01,630523,11877,105,Achievement Hunter Presents,"In the 36th episode of GO! (or GO! X Games), the person who does a successful trick and landing on a skateboard, BMX bike, motorcycle, and a car jump becomes...",Tuesday,380,1659.0,31.0,0.0,11772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Phat Stackz Part 2,https://www.youtube.com/watch?v=lbrDxuM3TQI,30.0,2014-06-30,1214832,17834,288,Let's Play,The AH crew is back with the second installment of Let&#39;s Play - Phat Stackz. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/...,Monday,381,3189.0,47.0,1.0,17546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft - Episode 109 - Title Update 14 Appreciation Part 2,https://www.youtube.com/watch?v=RV4QrIbRJUQ,51.0,2014-06-27,1418094,18663,543,Let's Play,The AH crew is back in Minecraft with the second installment of Title Update 14 Appreciation. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://...,Friday,384,3693.0,49.0,1.0,18120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play - Dead Rising 3 Super Ultra Arcade Remix Hyper Edition EX Plus Alpha Part 2,https://www.youtube.com/watch?v=KHYFgCbshfY,38.0,2014-06-26,563722,8186,140,Let's Play,"Ray, Michael, Ryan, and Gavin are back with the second installment of Dead Rising 3 Super Ultra Arcade Remix Hyper Edition EX Plus Alpha. RT Store: http://ro...",Thursday,385,1464.0,21.0,0.0,8046,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 69: Ray vs. Ryan,https://www.youtube.com/watch?v=b5Le4rs89e4,9.0,2014-06-26,814450,18096,147,VS,It&#39;s Ray vs. Ryan in this week&#39;s VS! Will Millie&#39;s prediction be right and will Ray win this week&#39;s game? Watch and find out! RT Store: http://roosterteeth.c...,Thursday,385,2115.0,47.0,0.0,17949,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
